Plant Info,Plant Genotype,m0_optimal_linear,k_optimal_linear,AIC_Linear,W0_optimal_ricker,kg_optimal_ricker,m_optimal_ricker,AIC_Ricker,P0_optimal_log,r_optimal_log,K_optimal_log,AIC_Logistic,m0_optimal_exp,k_optimal_exp,AIC_Exponential,m0_optimal_gvb,k_optimal_gvb,f_optimal_gvb,A_optimal_gvb,AIC_Gen_VB,Linear_AIC_Weight,Ricker_AIC_Weight,Logistic_AIC_Weight,Exponential_AIC_Weight,Gen_VB_AIC_Weight
449_HARA-26-2_3,HARA-26-2,0.14559424794501596,0.006698489274808158,-54.87472004616002,0.1485394713060754,0.027489750913441326,1.5,-48.84546107151469,0.1542863232381041,0.03326931580709064,1.465849026193284,-55.0867491460524,0.1558631791382921,0.027589189976681385,-62.56534160156518,0.15010610180937553,0.01,0.24351025608797833,0.9064687960886083,-44.12926809849718,0.020433700515317815,0.0010025593059909022,0.022718965808238283,0.9557499321352546,9.484223519845019e-05
450_BESC-1143_5,BESC-1143,0.10964619776205503,0.013100860633806506,-49.554413027128405,0.12216991636554025,0.07456625249230579,1.5,-42.580020384662596,0.09439785577252167,0.13769412684934212,0.5174148278665062,-53.10357178421408,0.16091321319947893,0.03824759150663343,-40.108999288513445,0.08713817109166636,0.07298295475674764,0.23007146167562517,0.8630830505364978,-42.31858689547765,0.14359324103940124,0.004392015644751365,0.8468841988150347,0.0012766988438005773,0.0038538456570121524
451_BESC-1142_5,BESC-1142,0.11741231629383633,0.005564831605897013,-43.1508800096949,0.06846923621445848,0.1480177749311899,1.3677476416570098,-46.214060476808115,0.06761868039928748,0.21560476920038163,0.26363400380468255,-48.485301296751814,0.13738738943669615,0.02370726794443656,-40.945104775044776,0.0714157626136845,0.14377498398118665,0.03694088491016866,0.9716238342688254,-37.12176709052491,0.04900458794007121,0.22667202721812124,0.7056536727949847,0.016265174815648833,0.0024045372311741323
452_BESC-1126_6,BESC-1126,0.08428497055320719,0.014347682434403469,-49.8962737969982,0.13770501921402215,0.05643101772360473,1.5,-32.21226246907374,0.11686205165881793,0.06876572819767832,1.1086942913746707,-54.936051222488615,0.13251962825948854,0.04670531459092045,-56.35829718886667,0.11462192690274346,0.01392768370308994,0.34415560370781445,0.8927860810645447,-46.120212603888035,0.02571753663745292,3.7170217160359567e-06,0.3195973209600353,0.6507885715467693,0.0038928538340264017
453_KLNA-20-3_6,KLNA-20-3,0.15231652568360085,0.010344172980550256,-69.79403090901451,0.1471689695773077,0.04691870389837851,1.5,-71.56268162400619,0.14985731380274542,0.08252385501089483,0.5637014604135282,-72.87515762380909,0.18189133928844328,0.031606472443022636,-52.18286268814263,0.1470956950598272,0.03967319653804974,0.22267636417789968,0.8399756102206615,-62.39804773768232,0.12325148871219802,0.2984350284915534,0.575241670516503,1.847462299122037e-05,0.0030533376567544804
454_GW-9837_3,GW-9837,0.048609152281300215,0.00873432122974218,-52.19668431718418,0.08368685224773002,0.05511972589782084,1.5,-37.82331670292205,0.07347786407366726,0.056170554655492866,1.5,-53.79638004800752,0.07672279171490756,0.04834616477808658,-59.88510885638338,0.06680698598585563,0.01086998229410654,0.38698813035773555,0.8977258170364567,-44.37175470554679,0.020012881992064517,1.514162596669424e-05,0.04453271248916827,0.935039183047884,0.00040008084491659787
455_BESC-284_2,BESC-284,0.11454442636766389,0.007311025293979005,-41.381635081814494,0.07030000304606905,0.13790714066662002,1.5,-47.21320793938376,0.05995212008999276,0.2251187536945562,0.3070962710824867,-52.08181143338621,0.14385123997669477,0.02745383453149615,-38.277551126030524,0.05787774876917162,0.14904234147196077,0.011717300497803567,0.9930392157071299,-38.83694428175368,0.0043368484907767586,0.08007265090822671,0.9134568199701509,0.0009186096079946474,0.0012150710228508263
456_BESC-1170_3,BESC-1170,0.006947988858471613,0.0031465019399583233,-69.35322447590733,0.024468193276546056,0.06329468051165318,1.5,-52.07821414729659,0.019811043159565035,0.06235399137156136,0.4923925959330319,-60.73450606289478,0.021105493973918657,0.05350983933377129,-65.56726033587941,0.010130192937860378,0.045889712186774595,0.37309607329748823,0.8413891094277868,-56.82075363303599,0.8575293618909522,0.00015206461579092675,0.0115270473023055,0.1291627645472472,0.0016287616437042456
457_BESC-1142_1,BESC-1142,0.15417193412352362,0.007041014261253084,-49.21443340312751,0.12532080753632296,0.09325752004070134,1.0824377231131337,-48.738645538219416,0.1290810563011704,0.1290484005615117,0.35715941687528696,-47.870899411972665,0.1735410487184553,0.02487127991855102,-45.75997963271459,0.12469744642623176,0.08613602952103921,0.19289713299656774,0.804772037496172,-39.887581030933646,0.4022037072609835,0.3170516715403351,0.20544774085251583,0.07150245677120293,0.003794423574962563
458_GW-9806_1,GW-9806,0.05546853484228759,0.014220607931113394,-53.032749287361355,0.11697381721182315,0.06617544189045374,1.5,-31.804127358904346,0.07567565375625805,0.11444436725346013,0.5855416827886436,-44.82057402210537,0.11554009448655451,0.04857280072711811,-43.48579260398276,0.06476201514895749,0.05100169087822577,0.25810059622392995,0.8798691351026462,-37.72663207339226,0.975208084968888,2.3953038480255216e-05,0.01606371876311495,0.008241418910873396,0.00046282431864351205
459_BESC-317_6,BESC-317,0.0498630342999364,0.003803531707396128,-57.774980562407634,0.041005137160663674,0.0746603114097601,1.4945180145571317,-52.07997797157293,0.04435174130731876,0.10452099531093102,0.18366467452689375,-53.750266645779845,0.06193549900721316,0.03283525943112199,-55.47851439423265,0.04581845405186198,0.04635630401184224,0.2490128801612402,0.8240766833876887,-43.61962657817509,0.6623820511727967,0.03841089758571274,0.0885427554454475,0.21010542361368473,0.0005588721823584363
460_BESC-117_1,BESC-117,0.07345386840303851,0.009361226678629637,-67.28039961784553,0.09365072274667097,0.06082889296777292,1.5,-45.77510747560172,0.0820503295010182,0.09075457785869298,0.4630716067042599,-60.235134251127874,0.10622960761646984,0.04098962154917714,-54.234858294369275,0.07797088470297218,0.036062019993256304,0.30739069284469095,0.8303034652140614,-52.648343165669104,0.9692952565533183,2.073200156187882e-05,0.028615158200867095,0.0014244682783192452,0.0006443849659334833
461_BESC-1143_2,BESC-1143,0.018283493623397637,0.007430598124486175,-54.55084042091934,0.06028800497072578,0.0589985605218705,1.5,-37.6317840886066,0.0416372070605807,0.07481800185965093,0.6421941417741164,-53.866870752796146,0.04722114580471633,0.056312499989118754,-59.636824393526055,0.0403768872060284,0.010355898003765197,0.47729298677043597,0.8812462387383037,-45.35179641208107,0.06926026660569488,1.4674312278467237e-05,0.04919965219427083,0.880828881207567,0.0006965256801887255
462_BESC-354_3,BESC-354,0.0672169066255585,0.009670176977248581,-56.006648462540895,0.09364131853130143,0.060701536871051426,1.5,-41.28799152678757,0.07251535128316315,0.10148403578183723,0.4468504109059332,-54.29367783436889,0.10224524041463612,0.042610438191979225,-50.559638274421644,0.07177924128206696,0.04505574568440836,0.02676364598490431,0.9874822634619285,-43.36118128713909,0.6699144575059021,0.00042648484802209317,0.2844805013844802,0.043976039765382335,0.0012025164962135495
464_LILC-26-2_8,LILC-26-2,0.027786538623214643,0.003305658923288636,-68.9788797957217,0.03674577264617989,0.050775405828628634,1.5,-56.41945956865408,0.03544924923828122,0.051418822345430666,0.5154150486791319,-73.71055295500057,0.03700363444330287,0.04260661427974921,-79.91519032622125,0.03424667738945641,0.01,0.31168843032386045,0.9176448802489149,-63.70073227493545,0.004020119993695888,7.533478722055974e-06,0.04282612574669707,0.9528590740708465,0.0002871467100385665
1_BESC-304_6,BESC-304,0.06012959738552466,0.005735605658506253,-52.627436581611974,0.05766217482653815,0.0720590890205759,1.4737569197405516,-38.741300835669634,0.07363093960277192,0.04973565751246605,0.7007433753693879,-47.573417826727564,0.07766817433107535,0.037880992408787194,-54.44804407053981,0.07132189997309968,0.01,0.39713472231422176,0.8699067782233081,-35.777931054357396,0.2804137034074935,0.00027068436327189486,0.02240438385330415,0.6968497141453102,6.15142306203709e-05
2_BESC-44_6,BESC-44,0.031017231224176618,0.005493076070571562,-58.18449862256426,0.0423519907044072,0.09901692512897037,1.4152516345813546,-36.73414961323856,0.037058095874478315,0.10477618826328754,0.24231485738285158,-51.87260427724122,0.054131385905697646,0.04388069669371812,-50.30688871544025,0.03387366535630137,0.043804957920752265,0.29363396349014775,0.8487645699726082,-39.99433593784289,0.9414390056165699,2.0697032573440573e-05,0.04010345094442989,0.01833120150346243,0.00010564490296424363
3_BESC-1126_5,BESC-1126,0.08039698597818697,0.011522726504071167,-54.6741762411536,0.10693367080550362,0.0639790326998052,1.5,-33.37143300454462,0.0899700390021266,0.10162505464949693,0.5171347347204439,-46.34446387153622,0.1270949837915977,0.04117610703337248,-40.70948771999258,0.08188876260164392,0.04430314488513648,0.3329397391958247,0.8094735481681237,-36.3587307307408,0.9836815645199861,2.3282124843938225e-05,0.015278491370651012,0.0009129793383062133,0.00010368264621250434
4_CHWH-27-4_8,CHWH-27-4,0.019279392430856322,0.014826182404606628,-39.05641460470468,0.1062490424538872,0.06349064653021327,1.5,-20.31653178955034,0.04463334708066755,0.13999420358676185,0.5547173120276302,-38.46428355606572,0.09482887674357587,0.0543076048903407,-34.26124546868341,0.03743739769154934,0.0550200028145045,0.27344956072841586,0.8953806293352755,-23.306954142767765,0.5449171042539795,4.6453302106350635e-05,0.4052759351573876,0.04955331262839763,0.00020719465812892363
5_BESC-1103_6,BESC-1103,0.03881193817219728,0.0046181324455271625,-49.7600997022924,0.03665119144099267,0.12442535222970512,1.435223337258896,-41.238269308372956,0.028389834768741126,0.16222623142015433,0.1714328158395809,-53.01973655337463,0.05969432222938954,0.036112814462772355,-44.13654952634104,0.0244566170301743,0.08988790301457272,0.29775963151903695,0.8263576235200796,-37.74504169645758,0.16182235714745874,0.0022832137176241126,0.8257710849876502,0.009725235301860416,0.00039810884540652293
6_BESC-1068_2,BESC-1068,0.06079833267672136,0.011868699152848886,-47.79971307523735,0.09813487852066458,0.06943987958757708,1.5,-29.805303267417457,0.06771381559590915,0.12673549081652355,0.4561715657779695,-41.26064027016895,0.11464338021263457,0.0436837452828005,-36.867264610785206,0.05608905751753535,0.06058617088010049,0.3495282264508951,0.8123251891709701,-31.083095091743367,0.9591319539435005,0.00011869759447719191,0.0364700821821832,0.004054406963033689,0.0002248593168054304
7_BESC-1231_3,BESC-1231,0.18190005286620275,0.007230894528390445,-49.00062335898773,0.16646494340823714,0.05654211008312035,1.0311138367786457,-45.201994041153725,0.17051158964795865,0.08077533247146913,0.4408773268631864,-44.15237551192788,0.19996938948479578,0.023285761737394543,-44.22880353470307,0.1656471927467834,0.05251577696472944,0.16269914379700895,0.8307383997294286,-33.40074783451415,0.7515170432454628,0.11248042752895236,0.0665510927289696,0.06914349451167413,0.00030794198494107173
8_BESC-1159_5,BESC-1159,0.09053305100700434,0.005068030538751674,-44.182450780415465,0.05902434401704309,0.11670358097976313,1.3748071139094533,-49.97020935915269,0.06172359925467892,0.16769506347237953,0.22582174743190392,-53.95564947704436,0.10935669735440066,0.026174059927549172,-40.61646319772804,0.05865467769267001,0.1068487351495181,0.23220500950115697,0.8101275790016633,-37.26681222472834,0.006589130523566704,0.11902108834776665,0.8730743771144869,0.0011078571009049054,0.00020754691327470496
9_GW-9823_4,GW-9823,0.1026973791933983,0.002652593214021402,-55.656418041995735,0.08917330691786753,0.08194968538600725,0.7305335299206103,-55.68256562745097,0.10702395026017378,0.022729335868954696,0.6548478797895786,-46.587533899962395,0.1084340395873584,0.01733101590126617,-53.15017855510603,0.08895783620466886,0.07736760686920262,0.13735862255559295,0.8,-43.63837049565139,0.43253317750725845,0.43822515339991863,0.0046423326370285175,0.12353682515132856,0.0010625113044658038
10_BESC-1154_3,BESC-1154,0.09104041797511558,0.006899419953780947,-43.092593767325695,0.064725497591171,0.10685174294743272,1.5,-49.56186592322048,0.0643536907571049,0.1660311182023429,0.276984104221983,-50.37660015180727,0.11860980991830568,0.030462270279327425,-38.170187050727634,0.05710297346929568,0.10337108812665717,0.25823018943469733,0.8171551205308298,-38.18434779676397,0.015447208248824366,0.3923147177554838,0.5895924192743847,0.001318144324641581,0.0013275103966656028
85_NHTB-27-1_5,NHTB-27-1,0.0966000424565991,0.006511515512952353,-43.42274794570642,0.10226250427112521,0.03834164321848529,1.5,-35.22721304017728,0.1078506560165029,0.045914039206151246,0.7413024684586343,-37.5099922984772,0.11357383814608492,0.03242049352465469,-45.046323847940286,0.10521384973936519,0.011137755148619874,0.3424400454671405,0.8677853538766228,-25.44695908730266,0.3011438362844459,0.005001913600197783,0.01566157387529503,0.6781550595114323,3.761672862905706e-05
86_BESC-1025_6,BESC-1025,0.1267775126886869,0.012986587570494815,-41.515061205883775,0.12970939638862217,0.06967403857760157,1.5,-35.5424996016155,0.11196946106932898,0.12202096352745295,0.5520484690873352,-43.268587774346834,0.1804160228175797,0.034978136621429706,-33.515341814058814,0.10536213233557652,0.0701444346536809,0.07045508188079651,0.9587237838821945,-28.935124783491666,0.287872775026632,0.014530324740964457,0.6917896347572337,0.005273313608838913,0.0005339518663309535
87_GW-9837_4,GW-9837,0.08001379844622852,0.01982654123378898,-48.800254831308145,0.16447984550259026,0.06288307328226023,1.5,-20.355045915837145,0.11045326841277157,0.10976438901729772,0.8512446025723027,-41.04779152903056,0.17292097001623638,0.04584679679075466,-32.80464773406472,0.09624805248114951,0.04825421164374095,0.24306437013103915,0.8875166760867764,-31.32819098611688,0.9792148453107481,6.517474710263029e-07,0.020297940367203116,0.00032921229053382205,0.000157350284043999
88_BESC-1043_4,BESC-1043,0.09885546577286433,0.003671110246666545,-41.094021790599506,0.0577658170223169,0.1485020777392538,1.2259460630205503,-43.63859981689368,0.059492753337617485,0.1999552488279864,0.19418911657188695,-45.3230332375369,0.11223799424103048,0.01993892065859316,-39.34191428374185,0.05739479805766233,0.1389218888238594,0.21897221216104884,0.8000391300997844,-31.30978001347995,0.07531010459147087,0.2687827224737713,0.6239810756299988,0.031360858272656736,0.0005652390321022967
89_BESC-1098_2,BESC-1098,0.18600538707410247,0.0075457702448419,-38.3213463485633,0.12995604011611267,0.11965497353367023,1.1129229055774512,-51.934570474577015,0.1366022077592035,0.1573883407472437,0.38782588436383547,-50.02159777069342,0.21080616850927192,0.02194276325138564,-35.106102067083185,0.1286415450752472,0.1131269705771435,0.1798974574972092,0.8241313204524522,-40.15532192264537,0.0007969500875327457,0.7202863457834539,0.2767632599342906,0.00015967969630434112,0.001993764498418517
90_BESC-1103_5,BESC-1103,0.03882150302932518,0.004353895001887629,-50.58870545119619,0.038726286453529844,0.08515980090480268,1.5,-47.60442030431528,0.02713590035912427,0.16517430119283977,0.1649594627770339,-63.36053474365224,0.05907734149597076,0.03450170842601286,-44.53850837422922,0.022835760187976593,0.0926782586862158,0.31190496166080867,0.818323354417155,-43.03741728808113,0.0016814532937624131,0.00037814252727041433,0.9978202217016025,8.163966346738759e-05,3.8542813897304436e-05
91_BESC-1142_6,BESC-1142,0.15981185812385795,0.006923018744836679,-33.60439279544822,0.09297234402744987,0.14275286087454156,1.3124995167342857,-34.32309321104883,0.09493364793882618,0.2015293324597093,0.3380771460933199,-35.644540007941664,0.18523635322368376,0.022147954709648338,-31.665394870930808,0.09246808265972106,0.13224661358939407,0.22981453721797382,0.8027169345905203,-22.0612863493175,0.1789489731032171,0.25632621395378435,0.49629688443314723,0.0678705175626263,0.0005574109472250216
92_BESC-284_8,BESC-284,0.1946214364708534,0.009613938923947839,-34.253257003972486,0.11940660863573858,0.1366263614864338,1.3289256075793545,-43.039120008142916,0.12754479017727877,0.1897043990944381,0.4390705285161497,-41.40528743906732,0.229250595372427,0.024342689799697954,-31.058642594398837,0.1175467267312742,0.12686197376444,0.23054965293796836,0.8060759377227336,-31.257287228063987,0.008472130728908438,0.6852019011019822,0.3027166611881786,0.0017151059104839714,0.001894201070446949
93_BESC-847_5,BESC-847,0.1994719874844314,0.0063491298210412,-37.8368870448415,0.13853505673877362,0.13553033784608678,0.9766947896721705,-49.52631992243185,0.14432507931454375,0.17053418434414214,0.3636132751707033,-48.77643910575004,0.21879486447758456,0.018821973945794886,-35.528275671111516,0.13736106674886536,0.12951404954919668,0.15944385507525285,0.8241705831680207,-37.592185780958275,0.0017093674816080864,0.5904233648335147,0.4058158311158834,0.0005389231599774855,0.0015125134090163727
94_GW-9851_4,GW-9851,0.06117655429793254,0.006214278390606013,-50.91887980690534,0.06414482817749698,0.06512335869931174,1.5,-41.84162090074861,0.06341018440981536,0.09649617235593622,0.29129152087198296,-42.20151147243534,0.08540344210299491,0.03567738534531878,-44.79119737496751,0.0561508897544552,0.05281133626729387,0.2761910206120555,0.8186704277415621,-31.949996128655712,0.9343460986751162,0.009986333136120682,0.011955157290238768,0.04364137677569815,7.10341228261762e-05
95_CA-01-03_5,CA-01-03,0.11200198706966882,0.006943505304975001,-38.08157338893845,0.06766993098350654,0.13947719950372792,1.4652157555710459,-39.2574441393274,0.0683934705170618,0.19233035460815104,0.29314552973136765,-40.90859796686919,0.13956942002032327,0.027088537440485595,-34.922914294050855,0.06374423889423245,0.11760987959185991,0.26279202513181893,0.8062687104148557,-27.72927299453324,0.1404021603143786,0.25276147400383636,0.5771043891947912,0.028938744311403374,0.0007932321755904507
96_NHTB-27-1_8,NHTB-27-1,0.060292464258371564,0.0022429880969237798,-52.06452459756365,0.04150411167469139,0.11664739355492001,1.0974394361222257,-54.50729844437163,0.06662013916292145,0.025190658897966244,0.6043593849801254,-42.867345456653425,0.06776010162515429,0.02056003442335355,-49.675200033284725,0.042348911289835076,0.10722472382408917,0.19464903162730365,0.8,-42.22937546157256,0.21222060279403734,0.7198286778502385,0.002136217501388644,0.0642617142891178,0.0015527875652176025
97_LILC-26-2_3,LILC-26-2,0.08905130537223467,0.007425631890509947,-46.23023852342056,0.08978257259805465,0.05461336352475585,1.5,-38.75470038062451,0.08865230975170543,0.08720240054009756,0.387508791443772,-40.26239918794645,0.11552408848131822,0.033380905812812604,-42.27385186270908,0.0865225179476521,0.03969361590467952,0.2459761009449223,0.8397349982714002,-27.64736403097072,0.8245298234474961,0.019629710130142215,0.041716371144937515,0.11404806502299542,7.603025442857364e-05
98_CHWH-27-4_3,CHWH-27-4,0.021349571273770532,0.013269320048455008,-42.797818567475524,0.09933797979100883,0.06090044911510211,1.5,-21.94812165883213,0.04698327183523796,0.12622967955990913,0.5364798173468066,-44.50768994494718,0.08891468099762023,0.05244846010642487,-37.565841048270585,0.04041296492867622,0.04269220212869251,0.41931752251958204,0.8225731514603287,-28.317979613768465,0.2919652023197303,8.667162417091397e-06,0.6864753472369379,0.02134133634310054,0.00020944693781408262
99_BESC-354_7,BESC-354,0.01699973501288295,0.006019910410246363,-64.38986827193087,0.04554846403946954,0.06806356553780654,1.5,-36.155717776467014,0.02494913481847049,0.1352836306650731,0.2219642231880195,-55.29784713858092,0.048176053066077626,0.04709609752154949,-46.06264269474318,0.023765776337352763,0.08897496653907341,0.31533092803367185,0.8240530065021833,-30.1681749580301,0.9893985880810404,7.318185362854228e-07,0.010496970640124295,0.00010367279755198449,3.666274704952198e-08
100_BESC-1025_7,BESC-1025,0.0892553885657764,0.010677966515456178,-48.65526217714924,0.09620943262212737,0.08350888938883633,1.4422689986969977,-31.27007277521328,0.09785983183513565,0.09230849719399264,0.5196985985233408,-40.37735795283065,0.13159090297438808,0.03824101384572228,-40.40656492399587,0.09039344004743556,0.04048785515051228,0.3212763178403119,0.8093370931924877,-29.428130936495073,0.9686654058366566,0.00016256531051089053,0.015440086419333586,0.01566721993268574,6.472250081307593e-05
101_GW-9806_8,GW-9806,0.0,0.005832337761865614,-44.66164157629829,0.03219725834228413,0.10371911071593352,1.4157121829242678,-27.63637596484049,0.026024865245149496,0.07502580002956828,0.6526079850562936,-36.80330622799167,0.029202688885272332,0.061104783155061494,-43.473456865406625,0.012622580018001955,0.039147826354400055,0.41416516328094555,0.8513755068082827,-26.086486270871696,0.6361254660999486,0.00012780661368515483,0.012506245299189882,0.3511815977494611,5.8884237715149466e-05
102_SLMB-28-4_8,SLMB-28-4,0.15336106474584377,0.004077219536306892,-47.829544810566055,0.1299735396453828,0.08600880437706467,0.7667363999979233,-48.06865147432674,0.159385462974953,0.026021255812240265,0.7170616577245233,-39.18260335443922,0.16328605797092083,0.017301159249025668,-45.37589915236618,0.1295094930645455,0.08152189222543356,0.1435846175073689,0.8,-36.10019316908783,0.41045716611239685,0.4625824954941265,0.005440118532749715,0.1203553658609746,0.001164853999752319
103_BESC-856_2,BESC-856,0.030840082670644753,0.009752419599988448,-51.75381116647196,0.07865106039742505,0.061170632304968386,1.5,-28.373364564727645,0.05234873474187129,0.1015211756181251,0.4510204470778918,-44.72233624590178,0.07678771869913431,0.04865766635691226,-43.843866945447886,0.045111921056555884,0.03535956403868891,0.418733556047166,0.8057691344474279,-34.27835251352012,0.9532398949398182,7.98367295924159e-06,0.028335888263319495,0.018263316542893065,0.00015291658100994947
104_BESC-1126_3,BESC-1126,0.10890588769929603,0.008993805163974003,-34.19570391668426,0.08012728123600932,0.11525445373406244,1.5,-36.52556602352809,0.05504893995743263,0.21937147795003112,0.343273653792522,-46.16353137399258,0.1505647723574434,0.029751115213760202,-30.4760599708186,0.047874780841154777,0.14186440749878151,0.015083628505090957,0.9924286873236446,-29.496471597677115,0.002490983543055002,0.007985350560785554,0.9888981646772885,0.00038784700146917176,0.0002376542174016854
168_BESC-1025_5,BESC-1025,0.052783933164724975,0.006659907960262898,-48.76576487055067,0.05824962415765456,0.07959529626756773,1.5,-42.240939385236985,0.04248931369445936,0.15229580945842708,0.24755471441697638,-52.74940844618432,0.08213815126572112,0.03752514667296806,-41.30008609023147,0.03656492278280705,0.08241149140694964,0.3012509253652647,0.8226398028504187,-38.639018502016825,0.11908422119377496,0.004560436037658034,0.872753164367463,0.0028490670612055864,0.0007531113398983808
169_GW-9806_4,GW-9806,0.06484336999902332,0.009219860816833018,-52.683677709569444,0.08627759830951111,0.06316316339249739,1.5,-35.6031328340051,0.07110441268732062,0.1031751889741334,0.4124009381623497,-47.31205404813193,0.10207551760814974,0.04111119760998487,-43.05858297004238,0.06631580653140656,0.04423697015452023,0.30143300592157396,0.831355877998586,-34.776816103760424,0.928834819216031,0.00018152869842875513,0.0633147986237357,0.007548761788641888,0.00012009167316262613
171_BESC-1170_6,BESC-1170,0.06769119338247995,0.006472405192827467,-52.85330245072953,0.05877418736486983,0.091534285215097,1.4807876421526263,-41.06560517161288,0.06936999725908516,0.0938858750355349,0.30983093434491715,-44.9469898162641,0.09134115465356807,0.035710372646996516,-45.91776459109601,0.06391173358814001,0.0482333586338148,0.27046049731566024,0.8202604178871084,-34.12598837264488,0.94946682172843,0.002617061038698917,0.018224088620190655,0.0296105778395822,8.145077309825203e-05
172_BESC-1108_5,BESC-1108,0.016655058385872,0.009999842150800197,-48.57196025306189,0.07367450468854582,0.062211317866983126,1.5,-26.50637270352022,0.04634612646487376,0.09817863411848743,0.49810293943988976,-42.52917793402994,0.06431342036577198,0.05492926398845955,-45.05436935750753,0.039313299908940884,0.03121693219059034,0.3793325712484075,0.8510583298882587,-32.124731169411426,0.8188197481129718,1.323447908579058e-05,0.039903850074666805,0.14104352406795104,0.0002196432653247981
173_BESC-97_2,BESC-97,0.06080582486371641,0.012004957753498524,-47.44741357815522,0.1069713331286117,0.05863985953241231,1.5,-27.49452210316862,0.08881377386189629,0.07918467367488727,0.7255666440446262,-43.76956247808673,0.10884400803969933,0.04665543825729725,-45.4474460004901,0.08383180425042279,0.021088680814963148,0.4098046569479826,0.8286869116584664,-32.4797957143232,0.6546721311781583,3.043046025129378e-05,0.10408511700941263,0.24084432210432397,0.0003679992478537171
174_BESC-1025_3,BESC-1025,0.03910666376600618,0.006731144088365447,-54.695014469840274,0.05947100213916616,0.06405794017561743,1.5,-37.53049281731387,0.04611462699016057,0.10542927800899705,0.29458161175799863,-47.61145881227854,0.06751364853773309,0.04336793671633495,-46.72952366219832,0.041748572645626716,0.044971838177902713,0.31287735647017517,0.8339170635334582,-35.96411412201529,0.9543175488220447,0.0001788398887286794,0.02763874652077702,0.017783144538686648,8.172022976290561e-05
175_KLNA-20-3_2,KLNA-20-3,0.28096210882641354,0.01000224590776247,-24.073715765194937,0.1514529460784622,0.17025741458340257,1.2632423457379383,-23.90266510962828,0.15552356415244573,0.22668239980372867,0.5312924633473058,-24.777254842629695,0.3174124664982618,0.019370192567816063,-22.850422888790643,0.15899025925066856,0.16590951291583628,0.01,0.9917309588271612,-11.86423981329402,0.2574466418366273,0.23634371256870362,0.36598122020898194,0.1396537359485869,0.0005746894371002114
176_BESC-45_1,BESC-45,0.0950130529091213,0.005297974661582129,-41.29644057019076,0.04998870716534607,0.17119990606841082,1.4968182294335406,-48.16378179192813,0.05477238717955714,0.23156668058011065,0.22102049898868498,-46.816644850613784,0.11484414921224868,0.02603037866016244,-38.446652821863196,0.04796967999946506,0.15408392394671322,0.2510797241755088,0.8143255075191765,-36.64359322491197,0.02077713883370628,0.6438874209253974,0.3283090623313251,0.004997608077955158,0.0020287698316161463
177_BESC-14_6,BESC-14,0.1694554785852152,0.007672592709610917,-55.66357302280521,0.16591267918558938,0.03705539348460139,1.2925485194977877,-48.828988456759205,0.16878991151347247,0.061142608548341526,0.5342677781920475,-49.027924279667246,0.1882020466103469,0.02562811913927732,-49.261488055439585,0.16712599106151638,0.027877106787197146,0.24040408225427984,0.8094415068587125,-36.9901332560666,0.9010303215603761,0.029554813596402118,0.03264574542655149,0.036689713386993464,7.940602967691637e-05
178_BESC-56_2,BESC-56,0.05928060171873508,0.001978199365247196,-46.50667239295497,0.0585169489082072,0.02482097544208835,1.3383308588406915,-39.181214146200965,0.061383729390895383,0.02664618894754482,0.6069809774742889,-39.62708200271513,0.06172636617345315,0.022765301511048577,-46.91972093837165,0.06007520277264561,0.01,0.31181108095065607,0.8400953320273445,-27.439872822818174,0.43721512117125194,0.011219981135002582,0.014022036768440181,0.5375112095742196,3.165135108572347e-05
179_BESC-1096_3,BESC-1096,0.007376715075561951,0.002647708926628263,-58.64799187419837,0.016207297285800348,0.1254691781799416,1.4031955434733268,-42.89937018385188,0.020850919020120064,0.05191755693672173,0.5838421938027343,-45.49261272173946,0.021685146231959673,0.046232845609480225,-52.192559888330514,0.0044948666557445074,0.15502101931891238,0.4053930705305701,0.812839019448582,-34.67576948824788,0.9602221886533461,0.0003652598937974446,0.0013357262186669357,0.038070842912169986,5.982322019699016e-06
180_GW-10986_7,GW-10986,0.05630400190422604,0.018334744711040324,-41.082267359684565,0.14526555119456327,0.061957617526870554,1.5,-19.734515487373343,0.08964009153416842,0.11027504561430711,0.7993496915976939,-40.028918786808944,0.1401983986560422,0.050242243744633514,-35.143962060157875,0.08222390263581691,0.041104967564866104,0.2509648135852658,0.8945320518582979,-25.9706768544602,0.6088432884404757,1.4089646704300217e-05,0.3595619993069196,0.03126215494477649,0.0003184676611237491
181_GW-9842_1,GW-9842,0.0855863289065698,0.00042498586185327474,-61.24211844415636,0.08557199854845347,0.004388760678610923,1.1288426617982068,-54.04882886189358,0.0855168029839567,0.005641912675305714,0.5873741216108496,-54.151885698938756,0.08549925090911518,0.004788977030937438,-61.377896426488874,0.0854124567558492,0.01,0.09587275568992366,0.8048131883128645,-41.86313659891641,0.4702365553557781,0.012891795305923572,0.013573501931076572,0.5032690252228375,2.9122184384416562e-05
182_BESC-1096_5,BESC-1096,0.05210966956599328,0.0023142162780443883,-53.8655037556631,0.03760719648551571,0.12230155261262822,1.1054971917564402,-50.775420696000666,0.05808026915829681,0.02876223204562719,0.6064841734962075,-44.84307288685625,0.05897462743637231,0.02412383966627485,-51.75516989343892,0.037726318498375364,0.1063630037677163,0.20153564681684644,0.8005034261551256,-38.88821333702123,0.6357352554546465,0.1356042452050513,0.006983615602339852,0.22132125323410712,0.00035563050385511465
