Plant Info,Plant Genotype,m0_optimal_linear,k_optimal_linear,Cost_Linear,AIC_Linear,R2_Linear,R2_adj_Linear,W0_optimal_ricker,kg_optimal_ricker,m_optimal_ricker,Cost_Ricker,AIC_Ricker,R2_Ricker,R2_adj_Ricker,P0_optimal_log,r_optimal_log,K_optimal_log,Cost_Logistic,AIC_Logistic,R2_Logistic,R2_adj_Logistic,m0_optimal_exp,k_optimal_exp,Cost_Exponential,AIC_Exponential,R2_Exponential,R2_adj_Exponential,m0_optimal_gvb,k_optimal_gvb,f_optimal_gvb,A_optimal_gvb,Cost_Gen_VB,AIC_Gen_VB,R2_Gen_VB,R2_adj_Gen_VB,Linear_AIC_Weight,Ricker_AIC_Weight,Logistic_AIC_Weight,Exponential_AIC_Weight,Gen_VB_AIC_Weight
379_BESC-1143_1,BESC-1143,0.0,0.030025185077675372,0.005493159658937548,-25.629761614073598,0.9531706713769572,0.9297560070654358,0.18934605641232471,0.06787329371660943,1.5,0.03713249483002323,-5.052839749037716,0.6834445181000037,0.36688903620000746,0.025564246280025033,0.2095063534538525,1.0523355977059523,0.0007931176985118496,-31.976772478584166,0.9932386510412212,0.9864773020824424,0.13026916670248054,0.06581393397863587,0.012952128268035556,-19.62546611522392,0.8895827704470998,0.8343741556706497,0.0034574372180601128,0.10206970522588091,0.3143236500582488,0.9356433598617354,0.000909657789333105,-19.017094594005677,0.9922451437431131,0.9767354312293394,0.040036111119705876,1.3621661245324521e-06,0.9565061868749253,0.0019890041282751196,0.0014673357109691806
443_GW-9851_3,GW-9851,0.010794411672183715,0.033299543108367365,0.004080615567148535,-34.012059421162704,0.967485354724558,0.9544794966143811,0.21766312314357064,0.07706163343342554,1.5,0.022853637359997868,-14.229159920523262,0.8179005349104302,0.6813259360932529,0.046680751168810514,0.21977865264586788,0.9800207618320522,0.0011003106061071091,-38.49730215878566,0.9912326440798787,0.9846571271397877,0.20184484605053996,0.053737291617177586,0.018457129766734665,-21.938436367374738,0.8529322311075881,0.7941051235506233,0.010789944323291584,0.12475543992500139,0.2951066688460746,0.9236644081501311,0.000695581818529279,-33.16609530920195,0.994457552857563,0.9870676233343136,0.09028923778478455,4.569134497387464e-06,0.8503428654236985,0.00021571584787142482,0.05914761180914812
445_NHTB-27-1_7,NHTB-27-1,0.0,0.0328123214190518,0.0009379558458412324,-45.774461461839465,0.9921845112676209,0.9890583157746692,0.21711077907777873,0.07144080920423834,1.5,0.022989198521819975,-14.181846422796326,0.808443198248243,0.6647755969344251,0.07388304989302949,0.16271334140564292,1.0642372308291415,0.002650333295533025,-31.464558999946988,0.9779161779308386,0.9613533113789676,0.17614833157779292,0.058157866771862084,0.010256004340792291,-26.639135644477875,0.9145421538550106,0.8803590153970149,0.03625742812345321,0.08322386958956501,0.29060435200560475,0.9028220715718038,0.0013223636934642919,-28.026675734939268,0.9889814444974132,0.9742900371606308,0.999009904437754,1.3782265243553133e-07,0.0007802143900750741,6.988542136001787e-05,0.00013985792815837312
446_BESC-1146_8,BESC-1146,0.014525490912201488,0.03407281583273198,0.0026296115325489602,-37.527353199658045,0.9797339462819026,0.9716275247946636,0.22611527985147295,0.07510747014043655,1.5,0.022651007463845352,-14.300407587218501,0.8254318068089896,0.6945056619157319,0.05711586126081465,0.20110578852946873,1.0324380071684263,0.0008342254828927493,-40.71205463173049,0.9935707391605016,0.9887487935308779,0.20527919661551594,0.0542363728993853,0.016135046999383493,-23.014092324787562,0.8756494162023362,0.8259091826832706,0.021289257385077708,0.10791721624721365,0.29284906736626315,0.9129336800737983,0.0005159551429706733,-35.55592582791131,0.9960236048122908,0.9907217445620119,0.15900331286191216,1.4379342145523854e-06,0.7815473632950162,0.00011217384766551951,0.05933571206119164
447_BESC-1126_4,BESC-1126,0.0,0.030165783596391674,0.005635007795653896,-31.43005398445414,0.9563456188897184,0.9388838664456057,0.20021042203904313,0.0675598732417238,1.5,0.03705517131461885,-10.362778882696563,0.7129337475055909,0.4976340581347841,0.022461065168562964,0.2211291855006006,0.986789197980565,0.0015135699058432639,-35.94627393893959,0.9882743804617812,0.979480165808117,0.12188541367121261,0.06908602851249195,0.011228303445629643,-25.914540760419122,0.9130143815922575,0.8782201342291605,0.0023254396590784623,0.10896520777519987,0.3199053722442758,0.9377917324857004,0.001330553919695553,-27.977279539828018,0.989692204517806,0.9759484772082141,0.09253792140714887,2.4638773059516013e-06,0.8851246644814097,0.00587004270914901,0.016464907524986323
448_BESC-1143_6,BESC-1143,0.16378617484198235,0.03217561938822532,0.021554344320175375,-20.697423121327123,0.8402394583858293,0.776335241740161,0.22780699145271685,0.11469209728556126,1.5,0.015647842314980162,-17.259377941986905,0.8840183804155713,0.7970321657272499,0.047164256039013065,0.33201123086410966,0.9842832489724109,0.0004299257065100504,-46.01518511809684,0.9968133958191616,0.9944234426835328,0.3389660316356975,0.0391175163585349,0.04129132136513162,-15.496823500275166,0.6939492212211011,0.5715289097095416,0.009703668250270305,0.2032259584517202,0.2869697481773936,0.927176099297943,0.0004660573632786332,-36.36961467400011,0.996545588412496,0.991939706295824,3.1538169170231617e-06,5.652941009095709e-07,0.992015922824427,2.3417504879003814e-07,0.007980123889506268
449_HARA-26-2_3,HARA-26-2,0.0,0.02803058029663989,0.013507078442499262,-24.436331215009538,0.8996462023062791,0.8595046832287908,0.18945463806408683,0.06208597577363929,1.5,0.05061836077190673,-7.867527259216082,0.6239198018937555,0.3418596533140721,0.028393104941007774,0.1638905297283993,1.263134277659909,0.0023178777330816534,-32.53682625747969,0.9827788197059277,0.9698629344853735,0.07282224758802726,0.08605343342993306,0.004943877753614498,-32.47684228274484,0.9632683773903578,0.9485757283465008,0.010336265237763799,0.05603479063643399,0.3103814613488927,0.9310446089214045,0.0018576231197184167,-25.307660008660683,0.9861983821637667,0.9677962250487888,0.008645041144941995,2.182212301886604e-06,0.4963262138474794,0.4816614167718248,0.013365146023451865
450_BESC-1143_5,BESC-1143,0.005975546934209983,0.033249468642945236,0.0037666045799993123,-34.6526506020306,0.9698241785351288,0.9577538499491803,0.21494852912043344,0.07772216064846049,1.5,0.023047325177092053,-14.161644485207475,0.815358380468255,0.6768771658194463,0.046230003907809375,0.22444561062176446,0.9576876142813623,0.002151993729715849,-33.13088440310126,0.9827594914193409,0.9698291099838466,0.19609280009407334,0.054578813901826104,0.017704712171456388,-22.27139560366166,0.8581602548858744,0.8014243568402242,0.001962393578589839,0.12807586952800515,0.6850299906574072,0.8154013311865462,0.0008926063752740091,-31.17091890744576,0.9928489624948422,0.9833142458212986,0.6080113409422739,2.1594653377456855e-05,0.2840954960089012,0.0012455360948056416,0.1066260323006417
451_BESC-1142_5,BESC-1142,0.1382231128855072,0.03282967403645242,0.04531367192185035,-14.753171868790268,0.7225662738895634,0.6115927834453888,0.21923811547996921,0.12596488997466315,1.5,0.035439190941864866,-10.719495859679945,0.7830229514329035,0.620290165007581,0.0005150791118229977,0.8244040351904166,0.9507579012069626,0.0006378028492784337,-42.8598506883537,0.996095041220576,0.9931663221360081,0.3332794659331437,0.03899944167196983,0.07004595772489963,-11.268829707464288,0.5711424339191029,0.39959940748674416,1.4963480460792342e-05,0.30145943412066073,0.24415739105266746,0.9747590016673839,0.003249986344760817,-20.83283587409099,0.9801019033948505,0.9535711079213178,7.883237993852624e-07,1.0490665070553215e-07,0.9999824913703272,1.3806682922995973e-07,1.6477332393456348e-05
452_BESC-1126_6,BESC-1126,0.0,0.02862349110217406,0.005781624712171999,-31.22456434980436,0.9522519738903635,0.933152763446509,0.19284531586048612,0.06440298416473181,1.5,0.03755320790312555,-10.255971793955975,0.6898637250383848,0.45726151881717336,0.04134573745496437,0.15649390949483355,1.1634624808471963,0.001690094498881056,-35.06376668090206,0.9860422147272148,0.9755738757726258,0.09747427358730618,0.07578732419744443,0.0047895077983617544,-32.73062103137778,0.9604454535198339,0.9446236349277675,0.017891526675130335,0.060927548196994225,0.30031310403736006,0.9221484472797956,0.0009885155008474878,-30.354449874363844,0.9918362629374963,0.9809512801874913,0.09443838289702328,2.641657576603797e-06,0.6439034255589279,0.20053242006997468,0.06112312981649761
453_KLNA-20-3_6,KLNA-20-3,0.008107930913976808,0.03293547469440205,0.0004722500492643728,-51.26401557811394,0.9960398980232561,0.9944558572325586,0.22061997267149802,0.07167962955160243,1.5,0.021067320235506296,-14.880257945130722,0.8233377918344673,0.6908411357103178,0.07212341324610995,0.1695172175455176,1.0546365878094088,0.0012496404661372267,-37.47919516904601,0.9895210097111099,0.9816617669944423,0.1861068885576252,0.05658152310155374,0.010183341792715763,-26.696016410595213,0.9146065267203033,0.8804491374084247,0.032874348998182826,0.07732754743049808,0.5183400230455116,0.8,0.000343398650863548,-38.81294830615518,0.9971203948454548,0.9932809213060612,0.9970105943369435,1.2533350577531096e-08,0.0010124277825589109,4.6113335631320364e-06,0.001972354013583849
454_GW-9837_3,GW-9837,0.0,0.02743769302126213,0.00819624095266582,-28.432637201802358,0.9284504616715089,0.8998306463401124,0.1863691397513684,0.06305226019246936,1.5,0.03815246026180123,-10.12932027329525,0.6669459898027863,0.41715548215487597,0.05472539019180073,0.12380835991716276,1.5,0.003407675349271422,-29.45379948733391,0.9702525097271025,0.9479418920224294,0.08588599026818974,0.07906801467140818,0.004177055648486439,-33.825189367673104,0.9635361618884063,0.9489506266437688,0.02967635581122236,0.02920307053717879,0.5988704418701654,0.8169999955237042,0.0026436985811736317,-22.484610916482296,0.9769216871423066,0.9461506033320488,0.05700640982478222,6.045175581027859e-06,0.09498745757369116,0.8450871832797178,0.0029129041462278224
455_BESC-284_2,BESC-284,0.13905461262408236,0.033914387503822016,0.034951334575744,-16.830389005963248,0.7827717045153919,0.6958803863215487,0.22916278306355023,0.11796111551705482,1.5,0.02808764225900062,-12.579404613060653,0.8254306816559015,0.6945036928978277,0.01028868470036768,0.48989069480548775,0.9912912240298674,4.985909892094208e-05,-63.250476417723505,0.9996901174960995,0.9994577056181742,0.33726077638767005,0.03974337711173166,0.05993846014086668,-12.515495259460092,0.6274726076008378,0.47846165064117296,3.396237123949824e-05,0.27942989839286286,0.30569763949877543,0.9645889973648307,0.0006880314667919292,-33.253407875685134,0.9957237712211794,0.9900221328494185,8.317751871771633e-11,9.929249609181624e-12,0.9999996935463509,9.616979464003251e-12,3.0635092527087405e-07
456_BESC-1170_3,BESC-1170,0.0,0.031952187427029585,0.00793454079807129,-28.692238376933794,0.9442687739383496,0.9219762835136895,0.21445844337581652,0.06631151555923726,1.5,0.04139451217716785,-9.476855704354097,0.709250103494552,0.49118768111546596,0.022212962714075055,0.2223454481239593,1.0570015076790547,0.002235539557962734,-32.82618133674645,0.9842978486537156,0.9725212351440023,0.13368358355938148,0.06782042023344234,0.013530510267932961,-24.422464989555237,0.9049633815412541,0.8669487341577558,0.0037832558604215774,0.10218444021152402,0.293399915409661,0.9402047103282355,0.0032926617613960258,-20.72847196231313,0.9768727539956037,0.9460364259897419,0.1106459724034672,7.436494802259708e-06,0.8741982200303265,0.013084770186718924,0.0020636008846850696
457_BESC-1142_1,BESC-1142,0.12700981092405814,0.0293673950433564,0.01061441698080144,-26.364336875389753,0.8989604705984277,0.8585446588377987,0.21434003227968487,0.09345965220331816,1.5,0.014214979848678425,-18.027671611918855,0.8646864093467282,0.7632012163567744,0.09717856351054367,0.22418923451312917,0.8984566276474728,0.009031748330072191,-21.65607453420325,0.9140260268091496,0.8495455469160118,0.27096203646165395,0.043689734453538485,0.021622202268603452,-20.672276875168894,0.7941764351450655,0.7118470092030917,0.049966083773742696,0.1262419273660235,0.4465912324589964,0.8,0.0062743650957134516,-15.570263832394488,0.940273790099711,0.8606388435659924,0.8524724482201073,0.013194607957848346,0.08096441354941857,0.049506842370139366,0.003861687902486321
458_GW-9806_1,GW-9806,0.0,0.0306996176194647,0.0024092306860620943,-38.227582398735315,0.9793605603442295,0.9711047844819213,0.20344700921378137,0.06970452674573432,1.5,0.02744134866708671,-12.765634621256694,0.7649149734129286,0.588601203472625,0.062341880714865565,0.1594040042328368,1.0511934440403132,0.004135160568675175,-27.905832957265524,0.9645748339842067,0.9380059594723618,0.14443754908566214,0.0632835413576656,0.009501434271253677,-27.25050012679936,0.9186029464013907,0.8860441249619471,0.02558619019780318,0.08043098697388736,0.2918034780568019,0.9112755836962297,0.0026058823067693776,-22.59987170964449,0.9776758817942349,0.9479103908532148,0.98982694939153,2.927976351807561e-06,0.005678319966980834,0.004091816458265829,0.000399986206871382
459_BESC-317_6,BESC-317,0.0,0.034603971045096625,0.018202762936394612,-22.04945509383441,0.8826918435215866,0.8357685809302212,0.22726102272402546,0.07251798004276938,1.5,0.04345665006369884,-9.087931104269185,0.7199425425956928,0.5098994495424624,0.013451590368546838,0.29820459585523845,1.010498427943532,0.005837356210486587,-25.14781830661643,0.9623810133575453,0.9341667733757043,0.19122119679506613,0.05682571684999556,0.03289394698174464,-17.315732963643406,0.7880141441598412,0.7032198018237776,4.1083092470853314e-05,0.17898052665225173,0.2596748665895271,0.9703669534689131,0.0064703977269821925,-15.324141598984227,0.9583013616291848,0.9027031771347644,0.17130426480044103,0.00026254817418399826,0.8064346846301366,0.016063991857006493,0.005934510538231685
460_BESC-117_1,BESC-117,0.0,0.03214605717382898,0.0010102746392488835,-45.180264520353,0.9917237677046762,0.9884132747865466,0.21474477662632885,0.06893443752197198,1.5,0.026400102814878264,-13.075098994675884,0.7837287258058772,0.621525270160285,0.06889961470720668,0.15571787281143964,1.1090572198623394,0.0023001909227784085,-32.59810519670807,0.981156693773227,0.9670242141031473,0.15757137041942848,0.06174220457823719,0.00840111532598672,-28.235126440350086,0.9311775439306637,0.9036485615029292,0.03490689806652917,0.0740423409865633,0.2918944672609159,0.9059013269518381,0.0012169311251527199,-28.691384484292556,0.9900308249975851,0.9767385916610319,0.9976806842928466,1.0652301495027052e-07,0.001848461382057758,0.00020864192570157897,0.00026210587637904035
461_BESC-1143_2,BESC-1143,0.0,0.02833326733636993,0.006996595121000946,-29.698653276389976,0.9381043790114129,0.913346130615978,0.1942565355421983,0.06285708649619595,1.5,0.03498077468501261,-10.823653304994068,0.6905413655719793,0.4584473897509638,0.06533321513537431,0.11890917413554966,1.5,0.0037604630041257734,-28.665705518129712,0.9667329338314385,0.9417826342050175,0.10015260786785603,0.07453121746446943,0.004330261220889763,-33.53701928509878,0.9616921941780983,0.9463690718493376,0.05148619623016834,0.021573123437740937,0.564168991186336,0.8339126625668135,0.0031552889180969717,-21.069401700060048,0.9720866273370868,0.9348687971198693,0.11868788337717946,9.456974503561155e-06,0.07081163614859846,0.8089039822546434,0.0015870412450750386
462_BESC-354_3,BESC-354,0.0,0.03131652502225733,0.005306827562785133,-31.910088544586607,0.9609621887876005,0.9453470643026407,0.20727607572491308,0.06837313843975013,1.5,0.03754396644133326,-10.257940754715335,0.7238210104320337,0.516686768256059,0.022369695063914147,0.229048004673508,1.0009742732149325,0.0011009090420966898,-38.4929523084302,0.9919015496850176,0.9858277119487808,0.13260276087216635,0.06725511180996954,0.012781096775363987,-24.878304112372014,0.9059803550989679,0.8683724971385551,0.0017107465559826037,0.1179970886252544,0.2976351890170142,0.9455892140923995,0.0009573908979836915,-30.610390304529695,0.9929572904546493,0.9835670110608484,0.03517016223732132,6.989888022609412e-07,0.9454206316743932,0.0010453020046340764,0.018363205094849004
464_LILC-26-2_8,LILC-26-2,0.0,0.02909194834942658,0.00702753022838558,-29.663359630004514,0.9422292553707331,0.9191209575190263,0.1859277038603535,0.07759547058001509,1.4802056730077602,0.03990213077878517,-9.770604428281086,0.6719792398652733,0.4259636697642283,0.054148220996007634,0.13414993184603352,1.3764298262013184,0.001727873915292831,-34.88690861559534,0.9857957832313892,0.9751426206549311,0.09978608789538079,0.07567139709003418,0.0035950856246134014,-35.02549976318239,0.9704461216401482,0.9586245702962075,0.03401881391198364,0.042998116620969966,0.29708152610482486,0.9198890652992298,0.001371088983834889,-27.73719980943423,0.9887287810973496,0.9737004892271491,0.033777307112738776,1.6179612482229008e-06,0.4601551349902686,0.4931726208159048,0.012893319119839531
1_BESC-304_6,BESC-304,0.0,0.029093162116830367,0.0044115969696322446,-27.164629713090644,0.9520828866038616,0.9281243299057924,0.19019739587089224,0.06408494042479829,1.5,0.028007151516990427,-7.0270677306843545,0.6957968136299784,0.3915936272599567,0.08403135839860029,0.11253661231645379,1.5,0.003991451978263177,-20.665201469656125,0.9566463440848675,0.913292688169735,0.1278652917311389,0.06713215433979054,0.005479573582240806,-25.64709596156681,0.9404829247752873,0.9107243871629309,0.060836327521778255,0.03800262534017498,0.267354472573359,0.9191593718878253,0.0033650248786089372,-9.86023945796817,0.9634503605385846,0.8903510816157537,0.6634617515411122,2.8118999689226606e-05,0.02573255917106532,0.31066163509477734,0.00011593519335601442
2_BESC-44_6,BESC-44,0.0,0.030847471342283928,0.0040287415098130795,-27.800108625656488,0.9628715587688949,0.9443073381533422,0.19420156584881304,0.06903906218268412,1.5,0.031998839426297235,-6.094389513378232,0.7051021947650418,0.41020438953008354,0.046140310660403104,0.17815345357053392,1.0543788361249773,0.0034030146743154496,-21.781654999116725,0.9686381888646483,0.9372763777292965,0.14152489783380592,0.0649812302276689,0.011725018908391713,-20.322212463965595,0.8919435078141768,0.8379152617212651,0.010716197199064286,0.09343397015051773,0.2986038369233744,0.9250466769612948,0.001908107928479632,-13.831501988867174,0.9824150859734734,0.9472452579204201,0.9310513927601879,1.8015098291410312e-05,0.04592858380802648,0.02213956759459972,0.0008624407388944571
3_BESC-1126_5,BESC-1126,0.0,0.03176585726713379,0.001361234812909985,-35.395541283520664,0.986692628039037,0.9800389420585556,0.20048941722787855,0.07017412044768633,1.5,0.025462592459376123,-7.6938140636654495,0.7510788104052589,0.5021576208105178,0.0627341283050152,0.16434117866871295,1.070004528948692,0.0025354960539799238,-23.841561853272033,0.9752131015340879,0.9504262030681758,0.16204850352650177,0.06067698054115921,0.010303092707400738,-21.22717816173383,0.8992774165740258,0.8489161248610387,0.018403362841663485,0.076223239454704,0.5726821242313254,0.8,0.0010436120321568514,-18.055472327074014,0.9897976944439445,0.9693930833318335,0.9959079076716725,9.61314615810102e-07,0.003085349916381498,0.0008348303321895565,0.00017095076514077768
4_CHWH-27-4_8,CHWH-27-4,0.0,0.030537672726342918,0.009483045284071614,-21.807748472616193,0.9227271429726072,0.8840907144589107,0.19325381139882916,0.06637333899066472,1.5,0.043461441832781444,-3.9511679003136635,0.6458532380321061,0.2917064760642123,0.01895443128502629,0.22502294503931666,1.0585922078297496,0.0011997008841676156,-29.079781115171485,0.9902242041326499,0.9804484082652998,0.12281785916217593,0.07032629434061985,0.014450642456732448,-18.859114833169613,0.8822485398874295,0.8233728098311441,0.0008889718482133963,0.11407684818799639,0.307659898595745,0.9490482846275691,0.001458716351502637,-15.711389089060845,0.9881136094264451,0.9643408282793353,0.025499207021231592,3.3807999304416128e-06,0.9674499339908464,0.005837662937149233,0.0012098152508420597
5_BESC-1103_6,BESC-1103,0.0266235718851938,0.036658420594756706,0.011018897994476352,-20.757004365312934,0.9147289666350011,0.8720934499525017,0.22779500333708103,0.0826824305261212,1.5,0.026927135275323564,-7.302345281657029,0.7916212082517722,0.5832424165035444,0.040549556321605396,0.2559411683240947,1.016916613352073,0.001982217400466081,-25.56477413168823,0.9846603783630128,0.9693207567260256,0.2536185851897782,0.04901988293844233,0.03123547051580414,-13.463406680896142,0.7582806511268417,0.6374209766902625,0.005753023012171091,0.1495776398456346,0.2996243659398427,0.9319214754092742,0.002411005051278152,-12.19398109282016,0.9813421548802993,0.9440264646408979,0.08259563477488452,9.892703602125137e-05,0.9140101848522022,0.0021536368886671984,0.0011416164482249364
6_BESC-1068_2,BESC-1068,0.0,0.03259979076453114,0.002196178263962764,-32.04725607373103,0.9789369172920697,0.9684053759381045,0.20362219117198047,0.07257448890152342,1.5,0.024628492953884782,-7.926958792980827,0.7637933165209801,0.5275866330419603,0.06048421691035333,0.1795582421187816,1.016445453795854,0.0033492812196925436,-21.893066622167744,0.9678777499531349,0.9357554999062698,0.17692934703591784,0.05804512973441525,0.013217654742519418,-19.483413037683622,0.8732322600515114,0.8098483900772672,0.013622464983799418,0.09195742560688537,0.546663821453079,0.822111121635832,0.0016284895708660427,-14.940716361824919,0.9843814998613724,0.9531444995841171,0.9917619207587838,5.737879504947648e-06,0.006186616646269234,0.0018544006817114965,0.0001913240337305367
7_BESC-1231_3,BESC-1231,0.07532580342526479,0.031133373045897396,0.0036133697684306745,-28.561801417228924,0.9593414735680758,0.9390122103521137,0.21757589855982992,0.07647371223636262,1.5,0.013582866575300034,-12.092622637758655,0.8471622404941441,0.6943244809882883,0.1233876544875338,0.14474856560105157,1.0508633819517743,0.00524856920505541,-18.748598403248884,0.9409418068369431,0.8818836136738861,0.24038363885411645,0.04814236354289731,0.012821753262504756,-19.69628453826243,0.855726474914973,0.7835897123724596,0.07282330341366657,0.07896082079132594,0.42600841355978436,0.8,0.0035010855604155253,-9.582775389204272,0.9606049231268111,0.8818147693804333,0.9807573325381845,0.0002602105083086154,0.007255237011630301,0.011653034544756517,7.418539711995611e-05
8_BESC-1159_5,BESC-1159,0.09105034655240049,0.036331360419204976,0.019936754168150682,-16.60633215341559,0.8534494785083868,0.7801742177625802,0.23102969338562168,0.099028093240773,1.5,0.024294759652505275,-8.022462228365274,0.8214147766201647,0.6428295532403294,0.03141416268250315,0.3384953893157398,0.9857564398772032,0.0006253799514369379,-33.64005819447074,0.9954029749657095,0.990805949931419,0.31312409202891944,0.04294256631698784,0.04348601732166506,-11.147210834093688,0.6803442294401083,0.5205163441601625,0.0007891917965870657,0.21915429019581056,0.3050360591941196,0.9491642170932542,6.0360659771709784e-05,-38.0062109545901,0.999556302591058,0.998668907773174,2.026235879774628e-05,2.771573054874543e-07,0.10127834930521243,1.322077362131316e-06,0.8986997891013222
9_GW-9823_4,GW-9823,0.08225098830744758,0.03291754071731275,0.01159894714509808,-20.39788663839872,0.8915058381707501,0.8372587572561252,0.21524501131911958,0.09122107213836672,1.5,0.01865172200030221,-9.87271763289166,0.8255356352796056,0.6510712705592112,0.04505219392761343,0.29300107692860416,0.8935867444528456,0.005142921080331304,-18.890938401603847,0.9518941758260933,0.9037883516521865,0.2707882901249769,0.045240082429268504,0.026916624751628405,-14.50507813934616,0.7482274377864946,0.6223411566797419,0.0031810184130750315,0.16199518767547796,0.6802416475868869,0.8,0.0039992230833014305,-8.651586161312721,0.9625920912507694,0.8877762737523082,0.6530601679329012,0.003384089072518033,0.30741393055094646,0.034304104656263046,0.001837707787371217
10_BESC-1154_3,BESC-1154,0.08917148868229981,0.0342945061378551,0.011199891281229538,-20.64295845432895,0.902312281540463,0.8534684223106944,0.22417094103335314,0.09264760232219457,1.5,0.017711295107545707,-10.23486890881243,0.8455184995483491,0.6910369990966982,0.06200146836919676,0.2597885580375908,0.9565142814151887,0.0032900460568138752,-22.017976006898884,0.9713035524321928,0.9426071048643856,0.2890407397974112,0.044306005632061614,0.02908327600683588,-13.963143843769192,0.7463297806115047,0.6194946709172571,0.015304409635768039,0.16026619814610854,0.2962687424134743,0.9160186358256148,0.0015488074311140695,-15.291890304302349,0.9864909881284044,0.9594729643852132,0.32273061088033095,0.0017731775807645403,0.6418320913155126,0.011437651173969979,0.022226469049422083
85_NHTB-27-1_5,NHTB-27-1,0.0,0.02756549010871911,0.010342295862424042,-21.200593782944498,0.8905391242684406,0.8358086864026609,0.18606690689388056,0.06071836332276626,1.5,0.03405919169160348,-5.657587351480263,0.63952404776804,0.2790480955360799,0.07867644344450138,0.11041037532331735,1.5,0.008537614131945334,-15.342915801053145,0.9096395295616851,0.8192790591233703,0.11945701596725197,0.06681569485220804,0.009626768330699864,-21.702453851091814,0.898112130424369,0.8471681956365535,0.055195205233743994,0.025628057510964242,0.5817764291604539,0.8,0.007917141265898788,-3.8710756271285973,0.9162064953677869,0.7486194861033606,0.42748317213934955,0.000180217956430047,0.022852852221299763,0.5494099907088771,7.376697404346325e-05
86_BESC-1025_6,BESC-1025,0.0,0.033364738340185544,0.004080606209487384,-27.71056804592467,0.9639377063959668,0.9459065595939502,0.20999975611463698,0.07376799248321808,1.5,0.02606550101233424,-7.529998475070361,0.7696465421589634,0.5392930843179269,0.042546693172169005,0.21871736617125445,0.9819824082702563,0.001729784961805442,-26.518307244128927,0.9847130524333771,0.9694261048667543,0.1992703281715994,0.053331689967629235,0.01936362167655322,-16.810514011914623,0.8288742960509764,0.7433114440764645,0.007402662486065216,0.12410411085593887,0.29614278486991624,0.9293268613145697,0.0008020281387761432,-19.898568054702224,0.992912088857779,0.9787362665733371,0.6347602625514642,2.6330234558282655e-05,0.34971445806856016,0.002727049815789199,0.012771899329628036
87_GW-9837_4,GW-9837,0.0,0.03031423064585462,0.0014310172879455547,-35.04558788219656,0.9858188940966977,0.9787283411450465,0.19734779227856902,0.0664620074613363,1.5,0.02684252114271189,-7.324376272987529,0.7339957817120998,0.46799156342419956,0.05699613015306252,0.16093324936871103,1.085359128580656,0.0016300397214619017,-26.93405626825748,0.9838466200853333,0.9676932401706666,0.1524246039783617,0.060541088182539664,0.008982025193318708,-22.187709296172084,0.910989859056526,0.866484788584789,0.02345783510593737,0.07762923467673634,0.2930206348096544,0.9138911778974494,0.0007260950031558258,-20.594807853515285,0.9928045382663447,0.9784136147990342,0.9807140654624277,9.37470881776104e-07,0.016988134632863885,0.0015830314555554557,0.0007138309782710012
88_BESC-1043_4,BESC-1043,0.18210925018287194,0.03150080347849798,0.04440512718455764,-11.000802373568764,0.6746076667259706,0.5119115000889559,0.2180755914767976,0.1253777010322911,1.5,0.02947874618983128,-6.668600204077009,0.7839853500512464,0.5679707001024927,0.013959538371762763,0.4620923335352265,0.9604795696514715,0.00272548463237305,-23.335763139561678,0.9800281665640902,0.9600563331281804,0.3767742607803688,0.034163539243503294,0.0669571287296733,-8.12591913871071,0.5093508851776306,0.26402632776644586,6.268008390940243e-05,0.28665065068656537,0.3016955774584352,0.9627795972621574,0.0042583571230459475,-8.212102914655688,0.9687955682589763,0.9063867047769288,0.002089502024613178,0.00023950635862664502,0.9966564779264171,0.0004963292085171238,0.0005181844818260948
89_BESC-1098_2,BESC-1098,0.1721547615207763,0.031186056836632992,0.015308140645903804,-18.455593666055414,0.8549526559022518,0.7824289838533777,0.2245133014614592,0.10497814428399159,1.5,0.01202702377047564,-12.944194261607194,0.8860418194697752,0.7720836389395505,0.08946298150961342,0.25307298176524584,0.9614598587232319,0.0035971822528676973,-21.393231132726086,0.9659160609976739,0.9318321219953478,0.3462241630948944,0.03739093047557626,0.03151922968903228,-13.400102171635798,0.7013497158046849,0.5520245737070273,0.022389743949424848,0.16140947919933488,0.5085001844184817,0.8128087569933454,0.0016986323068753763,-14.64552313964127,0.9839051580195122,0.9517154740585365,0.1774206879741409,0.011277662264304059,0.7707333113716551,0.0141650538306572,0.026403284559242707
90_BESC-1103_5,BESC-1103,0.02540943578199135,0.0355616143281488,0.010363869506882306,-21.18600725152653,0.918836030939148,0.8782540464087221,0.2236152059365456,0.08243474470095263,1.5,0.026027669192444838,-7.540165749772285,0.7961660038599642,0.5923320077199283,0.03917640755084901,0.25799819687193765,0.9979993880950179,0.0007931750014010091,-31.976266745658194,0.9937883016347512,0.9875766032695024,0.25316042506971237,0.04731750618531371,0.031582033012190536,-13.386168269572696,0.7526673653524855,0.6290010480287282,0.0032563394620361793,0.15941107508398533,0.3021157605631882,0.937642974335024,0.0002515905910940249,-28.01395201087435,0.9980296846715412,0.9940890540146236,0.003972387568662587,4.324090566881211e-06,0.8752390628093945,8.041519128116671e-05,0.120703810340095
